,id,Cluster id,Date
2698,84051740,5,30.03.20
2699,84021037,5,30.03.20
2700,84029229,5,30.03.20
2701,84042033,5,30.03.20
2702,84021047,5,30.03.20
2703,84048183,5,30.03.20
2704,84021049,5,30.03.20
2705,84042039,5,30.03.20
2706,84046135,5,30.03.20
2707,84002110,5,30.03.20
2708,84040001,5,30.03.20
2709,84002122,5,30.03.20
2710,84021073,5,30.03.20
2711,84001109,5,30.03.20
2712,84048219,5,30.03.20
2713,84039003,5,30.03.20
2714,84001121,5,30.03.20
2715,84042081,5,30.03.20
2716,84022125,5,30.03.20
2717,84039025,5,30.03.20
2718,84040049,5,30.03.20
2719,84039043,5,30.03.20
2720,84018051,5,30.03.20
2721,84042119,5,30.03.20
2722,84040081,5,30.03.20
2723,84037013,5,30.03.20
2724,84020125,5,30.03.20
2725,84040097,5,30.03.20
2726,84018085,5,30.03.20
2727,84040105,5,30.03.20
2728,84018091,5,30.03.20
2729,84038061,5,30.03.20
2730,84039097,5,30.03.20
2731,84035005,5,30.03.20
2732,84039101,5,30.03.20
2733,84021199,5,30.03.20
2734,84037083,5,30.03.20
2735,84018139,5,30.03.20
2736,84021213,5,30.03.20
2737,84055009,5,30.03.20
2738,84056033,5,30.03.20
2739,84039139,5,30.03.20
2740,84036073,5,30.03.20
2741,84048361,5,30.03.20
2742,84033003,5,30.03.20
2743,84013033,5,30.03.20
2744,84039149,5,30.03.20
2745,84055021,5,30.03.20
2746,84017137,5,30.03.20
2747,84055031,5,30.03.20
2748,84048381,5,30.03.20
2749,84012073,6,30.03.20
2750,84017161,7,30.03.20
2751,84013069,7,30.03.20
2752,84013071,7,30.03.20
2753,84017167,7,30.03.20
2754,84013073,7,30.03.20
2755,84054033,7,30.03.20
2756,84054035,7,30.03.20
2757,84054039,7,30.03.20
2758,84013081,7,30.03.20
2759,84013087,7,30.03.20
2760,84013099,7,30.03.20
2761,84054061,7,30.03.20
2762,84017201,7,30.03.20
2763,84009011,7,30.03.20
2764,84054069,7,30.03.20
2765,84009015,7,30.03.20
2766,84013127,7,30.03.20
2767,84050001,7,30.03.20
2768,84013139,7,30.03.20
2769,84050003,7,30.03.20
2770,84050011,7,30.03.20
2771,84050015,7,30.03.20
2772,84050023,7,30.03.20
2773,84050025,7,30.03.20
2774,84050027,7,30.03.20
2775,84013175,7,30.03.20
2776,84005007,7,30.03.20
2777,84013199,7,30.03.20
2778,84013205,7,30.03.20
2779,84048021,7,30.03.20
2780,84005019,7,30.03.20
2781,84013215,7,30.03.20
2782,84013217,7,30.03.20
2783,84013219,7,30.03.20
2784,84013223,7,30.03.20
2785,84005035,7,30.03.20
2786,84013233,7,30.03.20
2787,84046005,7,30.03.20
2788,84048057,7,30.03.20
2789,84005051,7,30.03.20
2790,84048061,7,30.03.20
2791,84013253,7,30.03.20
2792,84048069,7,30.03.20
2793,84013255,7,30.03.20
2794,84005069,7,30.03.20
2795,84013275,7,30.03.20
2796,84013277,7,30.03.20
2797,84044003,7,30.03.20
2798,84044005,7,30.03.20
2799,84001001,7,30.03.20
2800,84044009,7,30.03.20
2801,84013293,7,30.03.20
2802,84001009,7,30.03.20
2803,84013299,7,30.03.20
2804,84001015,7,30.03.20
2805,84001021,7,30.03.20
2806,84046081,7,30.03.20
2807,84001029,7,30.03.20
2808,84048135,7,30.03.20
2809,84048139,7,30.03.20
2810,84048141,7,30.03.20
2811,84001043,7,30.03.20
2812,84005139,7,30.03.20
2813,84005141,7,30.03.20
2814,84046099,7,30.03.20
2815,84005143,7,30.03.20
2816,84042007,7,30.03.20
2817,84005145,7,30.03.20
2818,84001051,7,30.03.20
2819,84042011,7,30.03.20
2820,84042013,7,30.03.20
2821,84001055,7,30.03.20
2822,84048167,7,30.03.20
2823,84042025,7,30.03.20
2824,84042027,7,30.03.20
2825,84001069,7,30.03.20
2826,84042037,7,30.03.20
2827,84048181,7,30.03.20
2828,84001083,7,30.03.20
2829,316,7,30.03.20
2830,84042043,7,30.03.20
2831,84048187,7,30.03.20
2832,84042049,7,30.03.20
2833,84001091,7,30.03.20
2834,84042051,7,30.03.20
2835,84001093,7,30.03.20
2836,84001095,7,30.03.20
2837,84042055,7,30.03.20
2838,84048199,7,30.03.20
2839,84042059,7,30.03.20
2840,84001101,7,30.03.20
2841,84001103,7,30.03.20
2842,84040017,7,30.03.20
2843,84048209,7,30.03.20
2844,84048215,7,30.03.20
2845,84001115,7,30.03.20
2846,84042075,7,30.03.20
2847,84001117,7,30.03.20
2848,84040031,7,30.03.20
2849,84001123,7,30.03.20
2850,84001125,7,30.03.20
2851,84042085,7,30.03.20
2852,84001127,7,30.03.20
2853,84040041,7,30.03.20
2854,84042093,7,30.03.20
2855,84042107,7,30.03.20
2856,84038015,7,30.03.20
2857,84048259,7,30.03.20
2858,84040071,7,30.03.20
2859,84042125,7,30.03.20
2860,84042127,7,30.03.20
2861,84042129,7,30.03.20
2862,84042133,7,30.03.20
2863,84036003,7,30.03.20
2864,84040101,7,30.03.20
2865,84036009,7,30.03.20
2866,84038059,7,30.03.20
2867,84036013,7,30.03.20
2868,84036015,7,30.03.20
2869,84036017,7,30.03.20
2870,84040113,7,30.03.20
2871,84036019,7,30.03.20
2872,84040115,7,30.03.20
2873,84040117,7,30.03.20
2874,84048309,7,30.03.20
2875,84036023,7,30.03.20
2876,84040119,7,30.03.20
2877,84036025,7,30.03.20
2878,84036033,7,30.03.20
2879,84048321,7,30.03.20
2880,84036037,7,30.03.20
2881,84036039,7,30.03.20
2882,84038089,7,30.03.20
2883,84036045,7,30.03.20
2884,84034001,7,30.03.20
2885,84036051,7,30.03.20
2886,84040147,7,30.03.20
2887,84038101,7,30.03.20
2888,84048339,7,30.03.20
2889,84034009,7,30.03.20
2890,84036063,7,30.03.20
2891,84036065,7,30.03.20
2892,84034019,7,30.03.20
2893,84048355,7,30.03.20
2894,84036069,7,30.03.20
2895,84036075,7,30.03.20
2896,84036083,7,30.03.20
2897,84036089,7,30.03.20
2898,84036095,7,30.03.20
2899,84032005,7,30.03.20
2900,84036101,7,30.03.20
2901,84036107,7,30.03.20
2902,84036109,7,30.03.20
2903,84036113,7,30.03.20
2904,84036115,7,30.03.20
2905,84036117,7,30.03.20
2906,84036121,7,30.03.20
2907,84048441,7,30.03.20
2908,84048451,7,30.03.20
2909,84030029,7,30.03.20
2910,84030031,7,30.03.20
2911,84048465,7,30.03.20
2912,84048469,7,30.03.20
2913,84048477,7,30.03.20
2914,84028001,7,30.03.20
2915,84030049,7,30.03.20
2916,84048481,7,30.03.20
2917,84048485,7,30.03.20
2918,84028007,7,30.03.20
2919,84028011,7,30.03.20
2920,84030063,7,30.03.20
2921,84028017,7,30.03.20
2922,84028019,7,30.03.20
2923,84028027,7,30.03.20
2924,84028035,7,30.03.20
2925,84030093,7,30.03.20
2926,84028045,7,30.03.20
2927,84028049,7,30.03.20
2928,84028059,7,30.03.20
2929,84030111,7,30.03.20
2930,84026017,7,30.03.20
2931,84026021,7,30.03.20
2932,84028071,7,30.03.20
2933,84026025,7,30.03.20
2934,84026027,7,30.03.20
2935,84028075,7,30.03.20
2936,84028083,7,30.03.20
2937,84026037,7,30.03.20
2938,84028085,7,30.03.20
2939,84028089,7,30.03.20
2940,84026045,7,30.03.20
2941,84028093,7,30.03.20
2942,84028097,7,30.03.20
2943,84026055,7,30.03.20
2944,84024009,7,30.03.20
2945,84028105,7,30.03.20
2946,84028109,7,30.03.20
2947,84024015,7,30.03.20
2948,84026065,7,30.03.20
2949,84028113,7,30.03.20
2950,84024021,7,30.03.20
2951,84024025,7,30.03.20
2952,84028123,7,30.03.20
2953,84026079,7,30.03.20
2954,84026081,7,30.03.20
2955,84024037,7,30.03.20
2956,84026087,7,30.03.20
2957,84028137,7,30.03.20
2958,84024043,7,30.03.20
2959,84026091,7,30.03.20
2960,84022003,7,30.03.20
2961,84022007,7,30.03.20
2962,84028151,7,30.03.20
2963,84022009,7,30.03.20
2964,84022015,7,30.03.20
2965,84026111,7,30.03.20
2966,84026115,7,30.03.20
2967,84022037,7,30.03.20
2968,84022039,7,30.03.20
2969,84022041,7,30.03.20
2970,84026137,7,30.03.20
2971,84026139,7,30.03.20
2972,84022045,7,30.03.20
2973,84026147,7,30.03.20
2974,84026151,7,30.03.20
2975,84026155,7,30.03.20
2976,84022061,7,30.03.20
2977,84022063,7,30.03.20
2978,84022073,7,30.03.20
2979,84020031,7,30.03.20
2980,84022079,7,30.03.20
2981,84020045,7,30.03.20
2982,850,7,30.03.20
2983,84018003,7,30.03.20
2984,84018005,7,30.03.20
2985,84022101,7,30.03.20
2986,84022105,7,30.03.20
2987,84018011,7,30.03.20
2988,84020059,7,30.03.20
2989,84022111,7,30.03.20
2990,84018019,7,30.03.20
2991,84022117,7,30.03.20
2992,84022119,7,30.03.20
2993,84022121,7,30.03.20
2994,84018031,7,30.03.20
2995,84018035,7,30.03.20
2996,84018039,7,30.03.20
2997,84018043,7,30.03.20
2998,84018053,7,30.03.20
2999,84020103,7,30.03.20
3000,84018061,7,30.03.20
3001,84020111,7,30.03.20
3002,84018071,7,30.03.20
3003,84018079,7,30.03.20
3004,84099999,7,30.03.20
3005,84018093,7,30.03.20
3006,84016055,7,30.03.20
3007,84018105,7,30.03.20
3008,84018107,7,30.03.20
3009,84020155,7,30.03.20
3010,84018119,7,30.03.20
3011,84018127,7,30.03.20
3012,84018137,7,30.03.20
3013,84012001,7,30.03.20
3014,84018145,7,30.03.20
3015,84012003,7,30.03.20
3016,84012005,7,30.03.20
3017,84012009,7,30.03.20
3018,84055017,7,30.03.20
3019,84012015,7,30.03.20
3020,84018163,7,30.03.20
3021,84055027,7,30.03.20
3022,84012027,7,30.03.20
3023,84055035,7,30.03.20
3024,84018173,7,30.03.20
3025,84018175,7,30.03.20
3026,84012033,7,30.03.20
3027,84012035,7,30.03.20
3028,84053001,7,30.03.20
3029,84055055,7,30.03.20
3030,84055059,7,30.03.20
3031,84012053,7,30.03.20
3032,84053015,7,30.03.20
3033,84055063,7,30.03.20
3034,84012061,7,30.03.20
3035,84053021,7,30.03.20
3036,84053025,7,30.03.20
3037,84012069,7,30.03.20
3038,84053029,7,30.03.20
3039,84053031,7,30.03.20
3040,84053035,7,30.03.20
3041,84053037,7,30.03.20
3042,84055087,7,30.03.20
3043,84012081,7,30.03.20
3044,84053041,7,30.03.20
3045,84012083,7,30.03.20
3046,84012085,7,30.03.20
3047,84012087,7,30.03.20
3048,84012089,7,30.03.20
3049,84051001,7,30.03.20
3050,84012091,7,30.03.20
3051,84051003,7,30.03.20
3052,84055101,7,30.03.20
3053,84012097,7,30.03.20
3054,84055105,7,30.03.20
3055,84012105,7,30.03.20
3056,84012107,7,30.03.20
3057,84053067,7,30.03.20
3058,84008014,7,30.03.20
3059,84053071,7,30.03.20
3060,84012113,7,30.03.20
3061,84053075,7,30.03.20
3062,84012117,7,30.03.20
3063,84012119,7,30.03.20
3064,84055131,7,30.03.20
3065,84055133,7,30.03.20
3066,84051041,7,30.03.20
3067,84008035,7,30.03.20
3068,84012131,7,30.03.20
3069,84055139,7,30.03.20
3070,84049011,7,30.03.20
3071,84051061,7,30.03.20
3072,84051069,7,30.03.20
3073,84006017,7,30.03.20
3074,84051073,7,30.03.20
3075,84006019,7,30.03.20
3076,84008067,7,30.03.20
3077,84006023,7,30.03.20
3078,84006025,7,30.03.20
3079,84006027,7,30.03.20
3080,84008077,7,30.03.20
3081,84008085,7,30.03.20
3082,84049045,7,30.03.20
3083,84051095,7,30.03.20
3084,84047001,7,30.03.20
3085,84049049,7,30.03.20
3086,84049051,7,30.03.20
3087,84006047,7,30.03.20
3088,84004001,7,30.03.20
3089,84047009,7,30.03.20
3090,84006051,7,30.03.20
3091,84047011,7,30.03.20
3092,84006053,7,30.03.20
3093,84051109,7,30.03.20
3094,84006055,7,30.03.20
3095,84090021,7,30.03.20
3096,84006057,7,30.03.20
3097,84008107,7,30.03.20
3098,84004015,7,30.03.20
3099,84090032,7,30.03.20
3100,84004017,7,30.03.20
3101,84090033,7,30.03.20
3102,84004021,7,30.03.20
3103,84006069,7,30.03.20
3104,84008117,7,30.03.20
3105,84004025,7,30.03.20
3106,84047035,7,30.03.20
3107,84006079,7,30.03.20
3108,84090050,7,30.03.20
3109,84006083,7,30.03.20
3110,84047043,7,30.03.20
3111,84047047,7,30.03.20
3112,84045003,7,30.03.20
3113,84047051,7,30.03.20
3114,84051149,7,30.03.20
3115,84006095,7,30.03.20
3116,84006097,7,30.03.20
3117,84006099,7,30.03.20
3118,84047059,7,30.03.20
3119,84006101,7,30.03.20
3120,84045015,7,30.03.20
3121,84006113,7,30.03.20
3122,84045025,7,30.03.20
3123,84045027,7,30.03.20
3124,84051171,7,30.03.20
3125,84045035,7,30.03.20
3126,84051179,7,30.03.20
3127,84045043,7,30.03.20
3128,84051199,7,30.03.20
3129,84045057,7,30.03.20
3130,84047105,7,30.03.20
3131,84045063,7,30.03.20
3132,84045075,7,30.03.20
3133,84045077,7,30.03.20
3134,84047125,7,30.03.20
3135,84045083,7,30.03.20
3136,84045091,7,30.03.20
3137,84047141,7,30.03.20
3138,84002090,7,30.03.20
3139,84041003,7,30.03.20
3140,84047147,7,30.03.20
3141,84047149,7,30.03.20
3142,84047155,7,30.03.20
3143,84041017,7,30.03.20
3144,84041019,7,30.03.20
3145,84047163,7,30.03.20
3146,84047167,7,30.03.20
3147,84041029,7,30.03.20
3148,84041033,7,30.03.20
3149,84047179,7,30.03.20
3150,84041039,7,30.03.20
3151,84002130,7,30.03.20
3152,84047187,7,30.03.20
3153,84047189,7,30.03.20
3154,84041053,7,30.03.20
3155,84039013,7,30.03.20
3156,84039017,7,30.03.20
3157,84041065,7,30.03.20
3158,84039023,7,30.03.20
3159,84039033,7,30.03.20
3160,84039037,7,30.03.20
3161,84039045,7,30.03.20
3162,84037001,7,30.03.20
3163,84039055,7,30.03.20
3164,84039061,7,30.03.20
3165,84037015,7,30.03.20
3166,84080026,7,30.03.20
3167,84037019,7,30.03.20
3168,84037023,7,30.03.20
3169,84037031,7,30.03.20
3170,84039081,7,30.03.20
3171,84037035,7,30.03.20
3172,84037037,7,30.03.20
3173,84080047,7,30.03.20
3174,84039089,7,30.03.20
3175,84080049,7,30.03.20
3176,84037045,7,30.03.20
3177,84037051,7,30.03.20
3178,84037057,7,30.03.20
3179,84037059,7,30.03.20
3180,84035013,7,30.03.20
3181,84037063,7,30.03.20
3182,84037067,7,30.03.20
3183,84037071,7,30.03.20
3184,84037077,7,30.03.20
3185,84035031,7,30.03.20
3186,84037081,7,30.03.20
3187,84039129,7,30.03.20
3188,84037089,7,30.03.20
3189,84035043,7,30.03.20
3190,84035045,7,30.03.20
3191,84033001,7,30.03.20
3192,84035049,7,30.03.20
3193,84037097,7,30.03.20
3194,84035055,7,30.03.20
3195,84033009,7,30.03.20
3196,84033013,7,30.03.20
3197,84039157,7,30.03.20
3198,84037111,7,30.03.20
3199,84033017,7,30.03.20
3200,84039165,7,30.03.20
3201,84039169,7,30.03.20
3202,84037125,7,30.03.20
3203,84039173,7,30.03.20
3204,84037129,7,30.03.20
3205,84037131,7,30.03.20
3206,84037135,7,30.03.20
3207,84037147,7,30.03.20
3208,84037151,7,30.03.20
3209,84037167,7,30.03.20
3210,84051510,7,30.03.20
3211,84037179,7,30.03.20
3212,84037195,7,30.03.20
3213,84051540,7,30.03.20
3214,84029019,7,30.03.20
3215,84051550,7,30.03.20
3216,84029027,7,30.03.20
3217,84029031,7,30.03.20
3218,84029039,7,30.03.20
3219,84070002,7,30.03.20
3220,84029043,7,30.03.20
3221,84029047,7,30.03.20
3222,84027003,7,30.03.20
3223,84029051,7,30.03.20
3224,84070015,7,30.03.20
3225,84070020,7,30.03.20
3226,84031109,7,30.03.20
3227,84029069,7,30.03.20
3228,84029071,7,30.03.20
3229,84027037,7,30.03.20
3230,84027039,7,30.03.20
3231,84029095,7,30.03.20
3232,84029097,7,30.03.20
3233,84029099,7,30.03.20
3234,84029101,7,30.03.20
3235,84031153,7,30.03.20
3236,84029107,7,30.03.20
3237,84025015,7,30.03.20
3238,84029113,7,30.03.20
3239,84027079,7,30.03.20
3240,84031177,7,30.03.20
3241,84051660,7,30.03.20
3242,84023001,7,30.03.20
3243,84027099,7,30.03.20
3244,84023011,7,30.03.20
3245,84051683,7,30.03.20
3246,84027109,7,30.03.20
3247,84029157,7,30.03.20
3248,84023019,7,30.03.20
3249,84029165,7,30.03.20
3250,84029169,7,30.03.20
3251,84051700,7,30.03.20
3252,84023031,7,30.03.20
3253,84051710,7,30.03.20
3254,84027137,7,30.03.20
3255,84027139,7,30.03.20
3256,84027141,7,30.03.20
3257,84027157,7,30.03.20
3258,84021015,7,30.03.20
3259,84027163,7,30.03.20
3260,84027169,7,30.03.20
3261,84051760,7,30.03.20
3262,84051770,7,30.03.20
3263,84019011,7,30.03.20
3264,84021059,7,30.03.20
3265,84019031,7,30.03.20
3266,84019033,7,30.03.20
3267,84019049,7,30.03.20
3268,84021113,7,30.03.20
3269,84017019,7,30.03.20
3270,84017021,7,30.03.20
3271,84019085,7,30.03.20
3272,84015001,7,30.03.20
3273,84021145,7,30.03.20
3274,84015003,7,30.03.20
3275,84019099,7,30.03.20
3276,84015007,7,30.03.20
3277,84019103,7,30.03.20
3278,84015009,7,30.03.20
3279,84021151,7,30.03.20
3280,84019127,7,30.03.20
3281,84021177,7,30.03.20
3282,84019133,7,30.03.20
3283,84017091,7,30.03.20
3284,84019139,7,30.03.20
3285,84056013,7,30.03.20
3286,84019153,7,30.03.20
3287,84056019,7,30.03.20
3288,84056021,7,30.03.20
3289,84013015,7,30.03.20
3290,84017113,7,30.03.20
3291,84021209,7,30.03.20
3292,84019163,7,30.03.20
3293,84056025,7,30.03.20
3294,84013021,7,30.03.20
3295,84017119,7,30.03.20
3296,84019171,7,30.03.20
3297,84013029,7,30.03.20
3298,84056039,7,30.03.20
3299,84021227,7,30.03.20
3300,84013037,7,30.03.20
3301,84054003,7,30.03.20
3302,84013045,7,30.03.20
3303,84017143,7,30.03.20
3304,84013051,7,30.03.20
3305,84090049,8,30.03.20
3306,84013177,8,30.03.20
3307,84013059,8,30.03.20
3308,84039109,8,30.03.20
3309,84022089,8,30.03.20
3310,84041005,8,30.03.20
3311,84045051,8,30.03.20
3312,84022095,8,30.03.20
3313,84010001,8,30.03.20
3314,84022099,8,30.03.20
3315,84029077,8,30.03.20
3316,84090006,8,30.03.20
3317,84018047,8,30.03.20
3318,84001017,8,30.03.20
3319,84040027,8,30.03.20
3320,84090045,8,30.03.20
3321,84090046,8,30.03.20
3322,84090015,8,30.03.20
3323,84013057,9,30.03.20
3324,84013063,9,30.03.20
3325,84055051,9,30.03.20
3326,84053007,9,30.03.20
3327,84010005,9,30.03.20
3328,84012055,9,30.03.20
3329,84032031,9,30.03.20
3330,84054049,9,30.03.20
3331,84048423,9,30.03.20
3332,84037159,9,30.03.20
3333,84013097,9,30.03.20
3334,84009005,9,30.03.20
3335,84009007,9,30.03.20
3336,84053039,9,30.03.20
3337,84013115,9,30.03.20
3338,84013117,9,30.03.20
3339,84012101,9,30.03.20
3340,84055111,9,30.03.20
3341,84013129,9,30.03.20
3342,84008013,9,30.03.20
3343,84008015,9,30.03.20
3344,84031055,9,30.03.20
3345,84048467,9,30.03.20
3346,84013149,9,30.03.20
3347,84048479,9,30.03.20
3348,84012127,9,30.03.20
3349,84013153,9,30.03.20
3350,84055135,9,30.03.20
3351,84029029,9,30.03.20
3352,84030053,9,30.03.20
3353,84031079,9,30.03.20
3354,84048491,9,30.03.20
3355,84008045,9,30.03.20
3356,84008051,9,30.03.20
3357,84013185,9,30.03.20
3358,84028033,9,30.03.20
3359,84006029,9,30.03.20
3360,84028047,9,30.03.20
3361,84028051,9,30.03.20
3362,84006039,9,30.03.20
3363,84006041,9,30.03.20
3364,84090010,9,30.03.20
3365,84048027,9,30.03.20
3366,84029083,9,30.03.20
3367,84049053,9,30.03.20
3368,84005023,9,30.03.20
3369,84051107,9,30.03.20
3370,84005029,9,30.03.20
3371,84048039,9,30.03.20
3372,84013225,9,30.03.20
3373,84090026,9,30.03.20
3374,84013227,9,30.03.20
3375,84006061,9,30.03.20
3376,84028081,9,30.03.20
3377,84005045,9,30.03.20
3378,84008119,9,30.03.20
3379,84090039,9,30.03.20
3380,84090040,9,30.03.20
3381,84013247,9,30.03.20
3382,84051650,9,30.03.20
3383,84026053,9,30.03.20
3384,84006087,9,30.03.20
3385,84006089,9,30.03.20
3386,84026059,9,30.03.20
3387,84024013,9,30.03.20
3388,84013261,9,30.03.20
3389,84028111,9,30.03.20
3390,84045007,9,30.03.20
3391,84051153,9,30.03.20
3392,84024017,9,30.03.20
3393,84045013,9,30.03.20
3394,84026073,9,30.03.20
3395,84028121,9,30.03.20
3396,84006107,9,30.03.20
3397,84024027,9,30.03.20
3398,84026077,9,30.03.20
3399,84047065,9,30.03.20
3400,84002020,9,30.03.20
3401,84013285,9,30.03.20
3402,84028133,9,30.03.20
3403,84001003,9,30.03.20
3404,84024045,9,30.03.20
3405,84028143,9,30.03.20
3406,84022001,9,30.03.20
3407,84027123,9,30.03.20
3408,84045045,9,30.03.20
3409,84047093,9,30.03.20
3410,84026107,9,30.03.20
3411,84028155,9,30.03.20
3412,84022013,9,30.03.20
3413,84045055,9,30.03.20
3414,84026113,9,30.03.20
3415,84022019,9,30.03.20
3416,84013321,9,30.03.20
3417,84022031,9,30.03.20
3418,84048157,9,30.03.20
3419,84026145,9,30.03.20
3420,84022055,9,30.03.20
3421,84026157,9,30.03.20
3422,84001071,9,30.03.20
3423,84026159,9,30.03.20
3424,84001077,9,30.03.20
3425,84042041,9,30.03.20
3426,84019005,9,30.03.20
3427,84001089,9,30.03.20
3428,84001097,9,30.03.20
3429,84021067,9,30.03.20
3430,84022097,9,30.03.20
3431,84041043,9,30.03.20
3432,84042073,9,30.03.20
3433,84041051,9,30.03.20
3434,84022109,9,30.03.20
3435,84022113,9,30.03.20
3436,84039009,9,30.03.20
3437,84051810,9,30.03.20
3438,84040037,9,30.03.20
3439,84018029,9,30.03.20
3440,84021107,9,30.03.20
3441,84019061,9,30.03.20
3442,84048245,9,30.03.20
3443,84042103,9,30.03.20
3444,84018041,9,30.03.20
3445,84048251,9,30.03.20
3446,84020091,9,30.03.20
3447,84021117,9,30.03.20
3448,84038017,9,30.03.20
3449,84039041,9,30.03.20
3450,84018059,9,30.03.20
3451,84039053,9,30.03.20
3452,84018063,9,30.03.20
3453,84018067,9,30.03.20
3454,84018073,9,30.03.20
3455,84016027,9,30.03.20
3456,84037021,9,30.03.20
3457,84036001,9,30.03.20
3458,84037025,9,30.03.20
3459,84039077,9,30.03.20
3460,84018089,9,30.03.20
3461,84039085,9,30.03.20
3462,84048303,9,30.03.20
3463,84018095,9,30.03.20
3464,84036021,9,30.03.20
3465,84035001,9,30.03.20
3466,84018109,9,30.03.20
3467,84039103,9,30.03.20
3468,84033015,9,30.03.20
3469,84016069,9,30.03.20
3470,84035015,9,30.03.20
3471,84040135,9,30.03.20
3472,84048329,9,30.03.20
3473,84039113,9,30.03.20
3474,84017099,9,30.03.20
3475,84020173,9,30.03.20
3476,84013007,9,30.03.20
3477,84020177,9,30.03.20
3478,84040145,9,30.03.20
3479,84019157,9,30.03.20
3480,84036053,9,30.03.20
3481,84013013,9,30.03.20
3482,84018133,9,30.03.20
3483,84034011,9,30.03.20
3484,84037085,9,30.03.20
3485,84039133,9,30.03.20
3486,84034015,9,30.03.20
3487,84018141,9,30.03.20
3488,84048359,9,30.03.20
3489,84018157,9,30.03.20
3490,84036077,9,30.03.20
3491,84019183,9,30.03.20
3492,84037101,9,30.03.20
3493,84012017,9,30.03.20
3494,84039151,9,30.03.20
3495,84033011,9,30.03.20
3496,84034037,9,30.03.20
3497,84012021,9,30.03.20
3498,84018167,9,30.03.20
3499,84034041,9,30.03.20
3500,84036091,9,30.03.20
3501,84036093,9,30.03.20
3502,84055039,9,30.03.20
3503,84013313,10,30.03.20
3504,84005119,10,30.03.20
3505,84026121,10,30.03.20
3506,84017163,10,30.03.20
3507,84051087,10,30.03.20
3508,84013077,10,30.03.20
3509,84090005,10,30.03.20
3510,84030101,10,30.03.20
3511,84045085,10,30.03.20
3512,84022047,10,30.03.20
3513,84008097,10,30.03.20
3514,84042019,10,30.03.20
3515,84008101,10,30.03.20
3516,84004005,10,30.03.20
3517,84036007,10,30.03.20
3518,84090023,10,30.03.20
3519,84048041,10,30.03.20
3520,84022057,10,30.03.20
3521,84090027,10,30.03.20
3522,84090030,10,30.03.20
3523,84055089,10,30.03.20
3524,84025011,10,30.03.20
3525,84009013,10,30.03.20
3526,84039093,10,30.03.20
3527,84013113,10,30.03.20
3528,84001081,10,30.03.20
3529,84022075,10,30.03.20
3530,84051013,10,30.03.20
3531,84017093,10,30.03.20
3532,84022087,10,30.03.20
3533,84036043,10,30.03.20
3534,84022093,10,30.03.20
3535,84012109,10,30.03.20
3536,84040143,10,30.03.20
3537,84012111,10,30.03.20
3538,84012115,10,30.03.20
3539,84027091,10,30.03.20
3540,84042069,10,30.03.20
3541,84017111,10,30.03.20
3542,84013273,10,30.03.20
3543,84048091,10,30.03.20
3544,84026075,10,30.03.20
3545,84013151,10,30.03.20
3546,84030057,10,30.03.20
3547,84028139,10,30.03.20
3548,84041071,10,30.03.20
3549,84045041,10,30.03.20
3550,84039155,10,30.03.20
3551,84012019,10,30.03.20
3552,84039029,10,30.03.20
3553,84028157,10,30.03.20
3554,84029183,10,30.03.20
3555,84020209,11,30.03.20
3556,84008069,11,30.03.20
3557,84048029,12,30.03.20
3558,84027053,12,30.03.20
3559,84090047,13,30.03.20
3560,84008001,13,30.03.20
3561,84024003,13,30.03.20
3562,84024005,13,30.03.20
3563,84029510,13,30.03.20
3564,63072999,13,30.03.20
3565,84044007,13,30.03.20
3566,84036105,13,30.03.20
3567,84018057,13,30.03.20
3568,84090028,13,30.03.20
3569,84042029,13,30.03.20
3570,84013135,13,30.03.20
3571,84036079,13,30.03.20
3572,84049043,13,30.03.20
3573,84048085,13,30.03.20
3574,84045019,13,30.03.20
3575,84090013,13,30.03.20
3576,84037183,13,30.03.20
3577,84016001,14,30.03.20
3578,84022017,14,30.03.20
3579,84013067,14,30.03.20
3580,84016013,14,30.03.20
3581,84053005,14,30.03.20
3582,84022033,14,30.03.20
3583,84010003,14,30.03.20
3584,84053011,14,30.03.20
3585,84045079,14,30.03.20
3586,84090008,14,30.03.20
3587,84013089,14,30.03.20
3588,84042017,14,30.03.20
3589,84018081,14,30.03.20
3590,84012071,14,30.03.20
3591,84019113,14,30.03.20
3592,84025001,14,30.03.20
3593,84025003,14,30.03.20
3594,84040109,14,30.03.20
3595,84017197,14,30.03.20
3596,84006067,14,30.03.20
3597,84004019,14,30.03.20
3598,84006071,14,30.03.20
3599,84039095,14,30.03.20
3600,84008123,14,30.03.20
3601,84039099,14,30.03.20
3602,84006077,14,30.03.20
3603,84047165,14,30.03.20
3604,84053053,14,30.03.20
3605,84024510,14,30.03.20
3606,84053057,14,30.03.20
3607,84026049,14,30.03.20
3608,84006081,14,30.03.20
3609,84017089,14,30.03.20
3610,84090053,14,30.03.20
3611,84048453,14,30.03.20
3612,84053063,14,30.03.20
3613,84012103,14,30.03.20
3614,84053073,14,30.03.20
3615,84053077,14,30.03.20
3616,84034005,14,30.03.20
3617,84050007,14,30.03.20
3618,84022103,14,30.03.20
3619,84041047,14,30.03.20
3620,84036055,14,30.03.20
3621,84042071,14,30.03.20
3622,84023005,14,30.03.20
3623,84042077,14,30.03.20
3624,84006111,14,30.03.20
3625,84042079,14,30.03.20
3626,84008037,14,30.03.20
3627,84042089,14,30.03.20
3628,84008041,14,30.03.20
3629,84041067,14,30.03.20
